       Time_s           01           02           03           04           05
   4.1000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   4.2000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   4.3000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   4.4000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   4.5000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   4.6000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   4.7000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   4.8000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   4.9000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   5.0000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   5.1000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   5.2000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   5.3000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   5.4000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
   5.5000E-14   4.0266E+02   4.0000E+02   6.7733E+04   5.3620E-03   5.1997E+00
